tweet_id,disaster_type,Event type,Relevance
'592657101459169284',Earthquake,spiritual,Relevant
'592657209827393537',Earthquake,humanitarian assistance,Relevant
'592657257579585539',Earthquake,humanitarian assistance,Relevant
'592657302861283329',Earthquake,empathy,Relevant
'592657335488753664',Earthquake,humanitarian assistance,Relevant
'592657380028055553',Earthquake,humanitarian assistance,Relevant
'592657447350861825',Earthquake,humanitarian assistance,Relevant
'592657471451303937',Earthquake,communication,Relevant
'592657495027486720',Earthquake,damage,Relevant
'592657556608258048',Earthquake,empathy,Not Relevant
'592657560076996609',Earthquake,safety,Relevant
'592657713840132101',Earthquake,humanitarian assistance,Relevant
'592657775400001536',Earthquake,humanitarian assistance,Relevant
'592657807083732992',Earthquake,information dissemination,Relevant
'592657819998003200',Earthquake,safety,Relevant
'592657884275744768',Earthquake,humanitarian assistance,Relevant
'592657937606254592',Earthquake,spiritual,Not Relevant
'592657939963469824',Earthquake,casualty,Relevant
'592657944807899137',Earthquake,empathy,Not Relevant
'592657949027397633',Earthquake,information dissemination,Relevant
'592658045769019392',Earthquake,empathy,Relevant
'592658096931151873',Earthquake,empathy,Not Relevant
'592658139356495872',Earthquake,communication,Relevant
'592658141130686464',Earthquake,safety,Relevant
'592658145291427841',Earthquake,humanitarian assistance,Relevant
'592658200022929408',Earthquake,empathy,Not Relevant
'592658220935737344',Earthquake,humanitarian assistance,Relevant
'592658313193611264',Earthquake,empathy,Not Relevant
'592658380285706241',Earthquake,humanitarian assistance,Relevant
'592658383850893313',Earthquake,humanitarian assistance,Relevant
'592658487827689472',Earthquake,humanitarian assistance,Relevant
'592658513027018753',Earthquake,humanitarian assistance,Relevant
'592658557939646464',Earthquake,safety,Relevant
'592658573588566016',Earthquake,information dissemination,Not Relevant
'592658586473525248',Earthquake,safety,Relevant
'592658601547825152',Earthquake,humanitarian assistance,Relevant
'592658613400928256',Earthquake,die,Relevant
'592658631734259712',Earthquake,safety,Relevant
'592658677078859776',Earthquake,safety,Relevant
'592658828874907648',Earthquake,spiritual,Not Relevant
'592658899515375619',Earthquake,spiritual,Not Relevant
'592659000187068417',Earthquake,information dissemination,Not Relevant
'592659034643234816',Earthquake,information dissemination,Relevant
'592659125462573057',Earthquake,die,Relevant
'592659132789952513',Earthquake,empathy,Not Relevant
'592659208836878336',Earthquake,empathy,Not Relevant
'592659225756721152',Earthquake,humanitarian assistance,Relevant
'592659274750386177',Earthquake,spiritual,Relevant
'592659290168655874',Earthquake,empathy,Not Relevant
'592663557688434690',Earthquake,humanitarian assistance,Relevant
'592663582359351296',Earthquake,empathy,Relevant
'592663600084443137',Earthquake,casualty,Relevant
'592663709669072897',Earthquake,humanitarian assistance,Relevant
'592663717092921344',Earthquake,humanitarian assistance,Relevant
'592663872181506050',Earthquake,communication,Relevant
'592663896625909760',Earthquake,information dissemination,Relevant
'592663963546050562',Earthquake,empathy,Relevant
'592663984999903232',Earthquake,humanitarian assistance,Relevant
'592664312432451586',Earthquake,communication,Relevant
'592664384108888065',Earthquake,empathy,Not Relevant
'592664556071182336',Earthquake,humanitarian assistance,Relevant
'592664721255464961',Earthquake,news,Relevant
'592664735604207616',Earthquake,empathy,Relevant
'592664832383549440',Earthquake,casualty,Relevant
'592664844530262016',Earthquake,safety,Relevant
'592664872225214464',Earthquake,spiritual,Not Relevant
'592664902344540162',Earthquake,damage,Relevant
'592665018480644096',Earthquake,empathy,Not Relevant
'592665058943066113',Earthquake,humanitarian assistance,Relevant
'592665152748691456',Earthquake,die,Relevant
'592665218666340353',Earthquake,empathy,Not Relevant
'592665222571270145',Earthquake,empathy,Not Relevant
'592665287499096067',Earthquake,die,Relevant
'592665342557687808',Earthquake,spiritual,Not Relevant
'592665382978215937',Earthquake,spiritual,Not Relevant
'592665472019079168',Earthquake,information dissemination,Not Relevant
'592665503157657605',Earthquake,safety,Relevant
'592665549957668865',Earthquake,empathy,Relevant
'592665813993283586',Earthquake,empathy,Relevant
'592665845253447680',Earthquake,humanitarian assistance,Relevant
'592665980276473856',Earthquake,humanitarian assistance,Relevant
'592665998756552704',Earthquake,information dissemination,Relevant
'592666035704229889',Earthquake,information dissemination,Relevant
'592666036480188417',Earthquake,spiritual,Not Relevant
'592666143971790848',Earthquake,spiritual,Relevant
'592666145360125953',Earthquake,empathy,Not Relevant
'592666171389915136',Earthquake,empathy,Not Relevant
'592666339547938818',Earthquake,empathy,Not Relevant
'592666477926416385',Earthquake,empathy,Not Relevant
'592666492648497152',Earthquake,die,Relevant
'592666580074508288',Earthquake,communication,Relevant
'592666591755657217',Earthquake,empathy,Not Relevant
'592666743325257728',Earthquake,empathy,Not Relevant
'592667031079616513',Earthquake,humanitarian assistance,Relevant
'592667057377927168',Earthquake,empathy,Relevant
'592667174428405762',Earthquake,empathy,Not Relevant
'592667300643364864',Earthquake,news,Relevant
'592667308646146048',Earthquake,humanitarian assistance,Relevant
'592667450468073472',Earthquake,empathy,Not Relevant
'592667460769337345',Earthquake,spiritual,Relevant
'592667649328467968',Earthquake,humanitarian assistance,Relevant
'592667683029680128',Earthquake,empathy,Relevant
'592667759533752320',Earthquake,empathy,Not Relevant
'592667830811762688',Earthquake,spiritual,Not Relevant
'592667909337575425',Earthquake,humanitarian assistance,Relevant
'592667921786208258',Earthquake,information dissemination,Relevant
'592667935677751299',Earthquake,humanitarian assistance,Relevant
'592668162526679040',Earthquake,news,Relevant
'592668209729372160',Earthquake,spiritual,Not Relevant
'592668218390663170',Earthquake,humanitarian assistance,Relevant
'592668266755162112',Earthquake,die,Relevant
'592668371331715073',Earthquake,humanitarian assistance,Relevant
'592668379409973248',Earthquake,information dissemination,Relevant
'592668529318621187',Earthquake,empathy,Relevant
'592668599808045056',Earthquake,humanitarian assistance,Relevant
'592668638169169920',Earthquake,safety,Relevant
'592668756347887616',Earthquake,humanitarian assistance,Relevant
'592668786945355776',Earthquake,spiritual,Not Relevant
'592668832050843648',Earthquake,humanitarian assistance,Relevant
'592668832113766400',Earthquake,information dissemination,Relevant
'592668982232113152',Earthquake,die,Relevant
'592669031376801792',Earthquake,information dissemination,Relevant
'592669066130755584',Earthquake,spiritual,Relevant
'592669126285459456',Earthquake,humanitarian assistance,Not Relevant
'592669169038008321',Earthquake,die,Relevant
'592669177166635008',Earthquake,empathy,Not Relevant
'592669274075959297',Earthquake,empathy,Not Relevant
'592669302425280516',Earthquake,spiritual,Not Relevant
'592669374873493505',Earthquake,empathy,Not Relevant
'592669460403777537',Earthquake,information dissemination,Relevant
'592669648828690433',Earthquake,safety,Relevant
'592669797588062208',Earthquake,humanitarian assistance,Relevant
'592669904177856512',Earthquake,humanitarian assistance,Relevant
'592670021853323265',Earthquake,humanitarian assistance,Relevant
'592670151771828224',Earthquake,information dissemination,Relevant
'592670166133137408',Earthquake,empathy,Not Relevant
'592670220407447552',Earthquake,safety,Relevant
'592670301646888960',Earthquake,empathy,Relevant
'592670376552980480',Earthquake,damage,Relevant
'592670383293206528',Earthquake,humanitarian assistance,Relevant
'592670388523507713',Earthquake,humanitarian assistance,Relevant
'592670390536818689',Earthquake,information dissemination,Relevant
'592670390889119744',Earthquake,spiritual,Not Relevant
'592670405925679105',Earthquake,spiritual,Not Relevant
'592670418064023552',Earthquake,information dissemination,Relevant
'592670422489034752',Earthquake,safety,Relevant
'592670479305056258',Earthquake,spiritual,Not Relevant
'592670496552005632',Earthquake,information dissemination,Not Relevant
'592670614655078400',Earthquake,empathy,Not Relevant
'592670645172965376',Earthquake,empathy,Relevant
'592670727314284545',Earthquake,empathy,Relevant
'592670950505717760',Earthquake,spiritual,Relevant
'592670967199113219',Earthquake,politics,Not Relevant
'592671036434440194',Earthquake,empathy,Relevant
'592671100733128704',Earthquake,empathy,Not Relevant
'592671122992291841',Earthquake,spiritual,Relevant
'592671127362805761',Earthquake,empathy,Relevant
'592671150251057153',Earthquake,spiritual,Not Relevant
'592671180160655361',Earthquake,empathy,Relevant
'592671192642904066',Earthquake,inquiry,Not Relevant
'592671205460725761',Earthquake,damage,Relevant
'592671244803284993',Earthquake,spiritual,Not Relevant
'592671506179747842',Earthquake,humanitarian assistance,Not Relevant
'592671527570690048',Earthquake,humanitarian assistance,Relevant
'592671586508996608',Earthquake,empathy,Relevant
'592671821293604866',Earthquake,humanitarian assistance,Relevant
'592672086457458688',Earthquake,humanitarian assistance,Relevant
'592672187791847429',Earthquake,humanitarian assistance,Not Relevant
'592672213184184320',Earthquake,news,Relevant
'592672242976317440',Earthquake,empathy,Relevant
'592672272072253441',Earthquake,humanitarian assistance,Relevant
'592672297686794240',Earthquake,spiritual,Not Relevant
'592672355807264770',Earthquake,news,Relevant
'592672570220118016',Earthquake,empathy,Relevant
'592672626037895169',Earthquake,spiritual,Not Relevant
'592672657268678657',Earthquake,spiritual,Not Relevant
'592672669167972352',Earthquake,humanitarian assistance,Relevant
'592672686159069185',Earthquake,humanitarian assistance,Relevant
'592672729737908224',Earthquake,empathy,Not Relevant
'592672788789501952',Earthquake,humanitarian assistance,Relevant
'592672894636990464',Earthquake,spiritual,Not Relevant
'592672908339748866',Earthquake,information dissemination,Relevant
'592673020508041217',Earthquake,humanitarian assistance,Relevant
'592673051692703744',Earthquake,empathy,Not Relevant
'592673052716048384',Earthquake,spiritual,Not Relevant
'592673243095511040',Earthquake,empathy,Not Relevant
'592673248086745089',Earthquake,empathy,Relevant
'592673282266103809',Earthquake,information dissemination,Relevant
'592673282433929216',Earthquake,empathy,Not Relevant
'592673285269229568',Earthquake,spiritual,Not Relevant
'592673297344626688',Earthquake,empathy,Not Relevant
'592673322908909568',Earthquake,safety,Relevant
'592673330492272640',Earthquake,empathy,Not Relevant
'592673338402709504',Earthquake,empathy,Relevant
'592673339677745152',Earthquake,die,Relevant
'592673347286245377',Earthquake,humanitarian assistance,Relevant
'592673367708295168',Earthquake,humanitarian assistance,Relevant
'592673435857334272',Earthquake,empathy,Not Relevant
'592673458502377473',Earthquake,safety,Relevant
'592673512629886980',Earthquake,empathy,Relevant
'592673592795602947',Earthquake,spiritual,Not Relevant
'592673607274364930',Earthquake,damage,Relevant
'592673644830203904',Earthquake,spiritual,Not Relevant
'592673711871897605',Earthquake,humanitarian assistance,Not Relevant
'592673863466647553',Earthquake,information dissemination,Not Relevant
'592673921092218882',Earthquake,empathy,Not Relevant
'592673938506911744',Earthquake,communication,Relevant
'592673980332515329',Earthquake,safety,Relevant
'592674002600071169',Earthquake,humanitarian assistance,Relevant
'592674024574099459',Earthquake,spiritual,Not Relevant
'592674068173889536',Earthquake,empathy,Relevant
'592674088000364547',Earthquake,news,Relevant
'592674118153150465',Earthquake,die,Relevant
'592674160603693057',Earthquake,humanitarian assistance,Relevant
'592674181705277441',Earthquake,safety,Relevant
'592674224214568960',Earthquake,empathy,Not Relevant
'592674264756711427',Earthquake,humanitarian assistance,Relevant
'592674309451194368',Earthquake,safety,Relevant
'592674335170637824',Earthquake,safety,Relevant
'592679663744462851',Earthquake,humanitarian assistance,Relevant
'592679701962948608',Earthquake,safety,Relevant
'592679921266368512',Earthquake,empathy,Not Relevant
'592679937913593857',Earthquake,humanitarian assistance,Relevant
'592679978619293696',Earthquake,humanitarian assistance,Relevant
'592679979286142977',Earthquake,damage,Relevant
'592679999242686464',Earthquake,news,Relevant
'592680005337010176',Earthquake,empathy,Relevant
'592680086475780098',Earthquake,damage,Relevant
'592680159691538435',Earthquake,humanitarian assistance,Relevant
'592680260275216386',Earthquake,information dissemination,Relevant
'592680329556709376',Earthquake,damage,Relevant
