tweet_id,disaster_type,Event type,Relevance,urgency
'592590032961015809',Earthquake,information dissemination,Relevant,Not Urgent
'592590047431405568',Earthquake,humanitarian assistance,Relevant,Urgent
'592590068105277440',Earthquake,humanitarian assistance,Relevant,Urgent
'592590073092132864',Earthquake,empathy,Relevant,Not Urgent
'592590084802617345',Earthquake,empathy,Relevant,Not Urgent
'592590108387336192',Earthquake,humanitarian assistance,Relevant,Urgent
'592590111260422145',Earthquake,damage,Relevant,Urgent
'592590134182281216',Earthquake,safety,Relevant,Urgent
'592590137026052097',Earthquake,die,Relevant,Urgent
'592590138514870272',Earthquake,safety,Relevant,Urgent
'592590175873564672',Earthquake,humanitarian assistance,Relevant,Urgent
'592590183356309504',Earthquake,empathy,Relevant,Not Urgent
'592590205841879040',Earthquake,humanitarian assistance,Relevant,Urgent
'592590216071778304',Earthquake,spiritual,Relevant,Not Urgent
'592590222736683008',Earthquake,information dissemination,Relevant,Not Urgent
'592590231519555584',Earthquake,news,Relevant,Not Urgent
'592590236313518081',Earthquake,information dissemination,Relevant,Not Urgent
'592590257717149696',Earthquake,humanitarian assistance,Relevant,Urgent
'592590264952233985',Earthquake,humanitarian assistance,Relevant,Urgent
'592590270333595648',Earthquake,information dissemination,Relevant,Not Urgent
'592590272464203777',Earthquake,empathy,Relevant,Not Urgent
'592590289170243584',Earthquake,news,Relevant,Not Urgent
'592590300394094592',Earthquake,empathy,Relevant,Not Urgent
'592590301086097409',Earthquake,safety,Relevant,Urgent
'592590310670077952',Earthquake,humanitarian assistance,Relevant,Urgent
'592590314596114432',Earthquake,die,Relevant,Urgent
'592590325236957184',Earthquake,empathy,Relevant,Not Urgent
'592590385978986496',Earthquake,information dissemination,Relevant,Not Urgent
'592590394866544640',Earthquake,humanitarian assistance,Relevant,Urgent
'592590449820442624',Earthquake,information dissemination,Relevant,Not Urgent
'592590458427084800',Earthquake,die,Relevant,Urgent
'592590460675207168',Earthquake,safety,Relevant,Urgent
'592590460587274240',Earthquake,die,Relevant,Urgent
'592590471614078976',Earthquake,news,Relevant,Not Urgent
'592590476009549824',Earthquake,humanitarian assistance,Relevant,Urgent
'592590477620195329',Earthquake,climate and environmental issues,Relevant,Not Urgent
'592590482036764672',Earthquake,die,Relevant,Urgent
'592590493646594048',Earthquake,humanitarian assistance,Relevant,Urgent
'592590503771656192',Earthquake,damage,Relevant,Urgent
'592590506548408320',Earthquake,damage,Relevant,Urgent
'592590513720717312',Earthquake,humanitarian assistance,Relevant,Urgent
'592590522537082880',Earthquake,communication,Relevant,Urgent
'592590523438747648',Earthquake,empathy,Relevant,Not Urgent
'592590554673713152',Earthquake,safety,Relevant,Urgent
'592590555374227456',Earthquake,spiritual,Relevant,Not Urgent
'592590557093957633',Earthquake,humanitarian assistance,Relevant,Urgent
'592590563532222465',Earthquake,humanitarian assistance,Relevant,Urgent
'592590577243328514',Earthquake,safety,Relevant,Urgent
'592590591768276992',Earthquake,spiritual,Relevant,Not Urgent
'592590598751694849',Earthquake,safety,Relevant,Urgent
'592590599854759938',Earthquake,empathy,Relevant,Not Urgent
'592590601951977472',Earthquake,humanitarian assistance,Relevant,Urgent
'592590606934892544',Earthquake,safety,Relevant,Urgent
'592590610378395648',Earthquake,humanitarian assistance,Relevant,Urgent
'592590658189201408',Earthquake,die,Relevant,Urgent
'592590658453393408',Earthquake,empathy,Relevant,Not Urgent
'592590675134275584',Earthquake,information dissemination,Relevant,Not Urgent
'592590682600026112',Earthquake,die,Relevant,Urgent
'592590686052077568',Earthquake,empathy,Relevant,Not Urgent
'592590692326580225',Earthquake,safety,Relevant,Urgent
'592590713747054592',Earthquake,information dissemination,Relevant,Not Urgent
'592590745183264768',Earthquake,humanitarian assistance,Relevant,Urgent
'592590758294728704',Earthquake,empathy,Relevant,Not Urgent
'592590774283276288',Earthquake,damage,Relevant,Urgent
'592590775830978560',Earthquake,news,Relevant,Not Urgent
'592590779446603778',Earthquake,humanitarian assistance,Relevant,Urgent
'592590807544246272',Earthquake,empathy,Relevant,Not Urgent
'592590812338212865',Earthquake,safety,Relevant,Urgent
'592590817073606656',Earthquake,information dissemination,Relevant,Not Urgent
'592590828343664640',Earthquake,safety,Relevant,Urgent
'592590839542493184',Earthquake,humanitarian assistance,Relevant,Urgent
'592590865031237633',Earthquake,empathy,Relevant,Not Urgent
'592590871519961088',Earthquake,information dissemination,Relevant,Not Urgent
'592590917443293184',Earthquake,humanitarian assistance,Relevant,Urgent
'592590920010326016',Earthquake,empathy,Relevant,Not Urgent
'592590932039438336',Earthquake,humanitarian assistance,Relevant,Urgent
'592590970627162112',Earthquake,empathy,Relevant,Not Urgent
'592590985013624832',Earthquake,humanitarian assistance,Relevant,Urgent
'592590996497653760',Earthquake,information dissemination,Relevant,Not Urgent
'592591013555802113',Earthquake,damage,Relevant,Urgent
'592591014352683009',Earthquake,information dissemination,Relevant,Not Urgent
'592591022200238080',Earthquake,information dissemination,Relevant,Not Urgent
'592591029674446848',Earthquake,humanitarian assistance,Relevant,Urgent
'592591039837413376',Earthquake,die,Relevant,Urgent
'592591050616745984',Earthquake,spiritual,Relevant,Not Urgent
'592591057767923712',Earthquake,die,Relevant,Urgent
'592591076340473856',Earthquake,communication,Relevant,Urgent
'592591083319664641',Earthquake,humanitarian assistance,Relevant,Urgent
'592591096691052545',Earthquake,die,Relevant,Urgent
'592591106824654850',Earthquake,information dissemination,Relevant,Not Urgent
'592591115326529537',Earthquake,humanitarian assistance,Relevant,Urgent
'592591118132322304',Earthquake,spiritual,Relevant,Not Urgent
'592591122238676992',Earthquake,information dissemination,Relevant,Not Urgent
'592591123094315008',Earthquake,safety,Relevant,Urgent
'592591122892853249',Earthquake,safety,Relevant,Urgent
'592591143856173056',Earthquake,die,Relevant,Urgent
'592591151741411328',Earthquake,humanitarian assistance,Relevant,Urgent
'592591154031493120',Earthquake,humanitarian assistance,Relevant,Urgent
'592591154610311168',Earthquake,die,Relevant,Urgent
'592591178270437376',Earthquake,damage,Relevant,Urgent
'592591199799652352',Earthquake,humanitarian assistance,Relevant,Urgent
'592591201028608000',Earthquake,damage,Relevant,Urgent
'592591205944401920',Earthquake,die,Relevant,Urgent
'592591208062418945',Earthquake,humanitarian assistance,Relevant,Urgent
'592591227410722816',Earthquake,humanitarian assistance,Relevant,Urgent
'592591257089777664',Earthquake,humanitarian assistance,Relevant,Urgent
'592591285170626561',Earthquake,die,Relevant,Urgent
'592591288672747520',Earthquake,empathy,Relevant,Not Urgent
'592591308490964992',Earthquake,empathy,Relevant,Not Urgent
'592591311707967488',Earthquake,spiritual,Relevant,Not Urgent
'592591388643995650',Earthquake,die,Relevant,Urgent
'592591402409689089',Earthquake,information dissemination,Relevant,Not Urgent
'592591406843240449',Earthquake,humanitarian assistance,Relevant,Urgent
'592591411846905856',Earthquake,spiritual,Relevant,Not Urgent
'592591429135798272',Earthquake,die,Relevant,Urgent
'592591437327269888',Earthquake,safety,Relevant,Urgent
'592591445715877889',Earthquake,die,Relevant,Urgent
'592591449029509120',Earthquake,news,Relevant,Not Urgent
'592591457799667712',Earthquake,die,Relevant,Urgent
'592591468583264257',Earthquake,humanitarian assistance,Relevant,Urgent
'592591481526947840',Earthquake,damage,Relevant,Urgent
'592591496441901056',Earthquake,die,Relevant,Urgent
'592591499923050496',Earthquake,humanitarian assistance,Relevant,Urgent
'592591511151366145',Earthquake,die,Relevant,Urgent
'592591516364771329',Earthquake,humanitarian assistance,Relevant,Urgent
'592591529924894721',Earthquake,damage,Relevant,Urgent
'592591530411458563',Earthquake,safety,Relevant,Urgent
'592591533854982144',Earthquake,safety,Relevant,Urgent
'592591537118183424',Earthquake,die,Relevant,Urgent
'592591542168252416',Earthquake,humanitarian assistance,Relevant,Urgent
'592591547385847808',Earthquake,humanitarian assistance,Relevant,Urgent
'592591556080631808',Earthquake,safety,Relevant,Urgent
'592591557087236096',Earthquake,humanitarian assistance,Relevant,Urgent
'592591578344071168',Earthquake,empathy,Relevant,Not Urgent
'592591594886410240',Earthquake,humanitarian assistance,Relevant,Urgent
'592591597050535936',Earthquake,damage,Relevant,Urgent
'592591600720576512',Earthquake,humanitarian assistance,Relevant,Urgent
'592591614356291584',Earthquake,damage,Relevant,Urgent
'592591638733586433',Earthquake,humanitarian assistance,Relevant,Urgent
'592591653757652992',Earthquake,information dissemination,Relevant,Not Urgent
'592591661328371712',Earthquake,information dissemination,Relevant,Not Urgent
'592591660955127809',Earthquake,humanitarian assistance,Relevant,Urgent
'592591671507832833',Earthquake,die,Relevant,Urgent
'592591673080832000',Earthquake,information dissemination,Relevant,Not Urgent
'592591677447131136',Earthquake,safety,Relevant,Urgent
'592591679875604481',Earthquake,humanitarian assistance,Relevant,Urgent
'592591693435699200',Earthquake,humanitarian assistance,Relevant,Urgent
'592591726478553088',Earthquake,information dissemination,Relevant,Not Urgent
'592591751946207232',Earthquake,communication,Relevant,Urgent
'592591762008465408',Earthquake,information dissemination,Relevant,Not Urgent
'592591797290860544',Earthquake,die,Relevant,Urgent
'592591825665396736',Earthquake,humanitarian assistance,Relevant,Urgent
'592591834372706304',Earthquake,die,Relevant,Urgent
'592591838034448385',Earthquake,safety,Relevant,Urgent
'592591839225511936',Earthquake,humanitarian assistance,Relevant,Urgent
'592591840202784768',Earthquake,empathy,Relevant,Not Urgent
'592591841582710784',Earthquake,humanitarian assistance,Relevant,Urgent
'592591861874724865',Earthquake,humanitarian assistance,Relevant,Urgent
'592591864823287808',Earthquake,politics,Relevant,Not Urgent
'592591887602581504',Earthquake,information dissemination,Relevant,Not Urgent
'592591898923040768',Earthquake,travel,Relevant,Not Urgent
'592591901804482560',Earthquake,damage,Relevant,Urgent
'592591919122780160',Earthquake,humanitarian assistance,Relevant,Urgent
'592591920737554432',Earthquake,humanitarian assistance,Relevant,Urgent
'592591934692143104',Earthquake,empathy,Relevant,Not Urgent
'592591936709615616',Earthquake,spiritual,Relevant,Not Urgent
'592591941272907776',Earthquake,humanitarian assistance,Relevant,Urgent
'592591948793282560',Earthquake,humanitarian assistance,Relevant,Urgent
'592591970259890176',Earthquake,humanitarian assistance,Relevant,Urgent
'592591981634793473',Earthquake,humanitarian assistance,Relevant,Urgent
'592591998239969281',Earthquake,empathy,Relevant,Not Urgent
'592591999888433153',Earthquake,damage,Relevant,Urgent
'592592020419452928',Earthquake,humanitarian assistance,Relevant,Urgent
'592592027491008512',Earthquake,safety,Relevant,Urgent
'592592031618244609',Earthquake,safety,Relevant,Urgent
'592592048600944640',Earthquake,humanitarian assistance,Relevant,Urgent
'592592048101822466',Earthquake,safety,Relevant,Urgent
'592592050740146176',Earthquake,information dissemination,Relevant,Not Urgent
'592592051113299968',Earthquake,spiritual,Relevant,Not Urgent
'592592056876335105',Earthquake,die,Relevant,Urgent
'592592060479315969',Earthquake,information dissemination,Relevant,Not Urgent
'592592102665560064',Earthquake,humanitarian assistance,Relevant,Urgent
'592592104288694272',Earthquake,humanitarian assistance,Relevant,Urgent
'592592105626710016',Earthquake,humanitarian assistance,Relevant,Urgent
'592592120860450816',Earthquake,safety,Relevant,Urgent
'592592127382593536',Earthquake,humanitarian assistance,Relevant,Urgent
'592592136865984513',Earthquake,information dissemination,Relevant,Not Urgent
'592592146525487104',Earthquake,safety,Relevant,Urgent
'592592189521289216',Earthquake,information dissemination,Relevant,Not Urgent
'592592190427172864',Earthquake,damage,Relevant,Urgent
'592592206059282432',Earthquake,information dissemination,Relevant,Not Urgent
'592592213982507008',Earthquake,humanitarian assistance,Relevant,Urgent
'592592231749570560',Earthquake,spiritual,Relevant,Not Urgent
'592592236107411456',Earthquake,empathy,Relevant,Not Urgent
'592592259188715521',Earthquake,damage,Relevant,Urgent
'592592268525080576',Earthquake,damage,Relevant,Urgent
'592592272304123904',Earthquake,damage,Relevant,Urgent
'592592272681635841',Earthquake,information dissemination,Relevant,Not Urgent
'592592273424175105',Earthquake,die,Relevant,Urgent
'592592276804669441',Earthquake,politics,Relevant,Not Urgent
'592592277391872000',Earthquake,damage,Relevant,Urgent
'592592282131435521',Earthquake,humanitarian assistance,Relevant,Urgent
'592592299168632832',Earthquake,information dissemination,Relevant,Not Urgent
'592592306961838080',Earthquake,safety,Relevant,Urgent
'592592356651585537',Earthquake,empathy,Relevant,Not Urgent
'592592356605464577',Earthquake,humanitarian assistance,Relevant,Urgent
'592592368739618817',Earthquake,empathy,Relevant,Not Urgent
'592592383944085504',Earthquake,die,Relevant,Urgent
'592592393892802560',Earthquake,humanitarian assistance,Relevant,Urgent
'592592429917687809',Earthquake,humanitarian assistance,Relevant,Urgent
'592592445063344128',Earthquake,information dissemination,Relevant,Not Urgent
'592592469549830145',Earthquake,information dissemination,Relevant,Not Urgent
'592592468857593856',Earthquake,spiritual,Relevant,Not Urgent
'592592470187216896',Earthquake,die,Relevant,Urgent
'592592471076511745',Earthquake,spiritual,Relevant,Not Urgent
'592592472431337472',Earthquake,information dissemination,Relevant,Not Urgent
'592592476713521152',Earthquake,damage,Relevant,Urgent
'592592483839803392',Earthquake,die,Relevant,Urgent
'592592484833734656',Earthquake,information dissemination,Relevant,Not Urgent
'592592504702115840',Earthquake,information dissemination,Relevant,Not Urgent
'592592507894157312',Earthquake,empathy,Relevant,Not Urgent
'592592516290977792',Earthquake,damage,Relevant,Urgent
'592592518048518144',Earthquake,safety,Relevant,Urgent
'592592539103809536',Earthquake,humanitarian assistance,Relevant,Urgent
'592592559467200512',Earthquake,information dissemination,Relevant,Not Urgent
'592592559949484033',Earthquake,news,Relevant,Not Urgent
'592592583110471680',Earthquake,humanitarian assistance,Relevant,Urgent
'592592594221293568',Earthquake,empathy,Relevant,Not Urgent
'592592607659708416',Earthquake,humanitarian assistance,Relevant,Urgent
